City,Date,Max Temperature (F)
Los Angeles,2016-01-21,75.74000000000001
Los Angeles,2016-01-22,71.78
Los Angeles,2016-01-23,76.82
Los Angeles,2016-01-24,71.42
Los Angeles,2016-01-25,63.5
Los Angeles,2016-01-26,63.5
Los Angeles,2016-01-27,66.92
Los Angeles,2016-01-28,63.68
Los Angeles,2016-01-29,66.56
Los Angeles,2016-01-30,64.22
Los Angeles,2016-01-31,64.22
Los Angeles,2016-02-01,61.88
Los Angeles,2016-02-02,63.14
Los Angeles,2016-02-03,62.059999999999995
Los Angeles,2016-02-04,59.540000000000006
Los Angeles,2016-02-05,59.36
Los Angeles,2016-02-06,59.9
Los Angeles,2016-02-07,68.72
Los Angeles,2016-02-08,76.1
Los Angeles,2016-02-09,78.25999999999999
Los Angeles,2016-02-10,76.1
Los Angeles,2016-02-11,70.16
Los Angeles,2016-02-12,68.72
Los Angeles,2016-02-13,68.54
Los Angeles,2016-02-14,74.84
Los Angeles,2016-02-15,76.1
Los Angeles,2016-02-16,73.4
Los Angeles,2016-02-17,68.36
Los Angeles,2016-02-18,67.82
Los Angeles,2016-02-19,62.959999999999994
Los Angeles,2016-02-20,65.48
Los Angeles,2016-02-21,66.92
Los Angeles,2016-02-22,67.46
Los Angeles,2016-02-23,67.28
Los Angeles,2016-02-24,74.84
Los Angeles,2016-02-25,80.6
Los Angeles,2016-02-26,81.86
Los Angeles,2016-02-27,79.7
Los Angeles,2016-02-28,77.72
Los Angeles,2016-02-29,78.44
Los Angeles,2016-03-01,81.14
Los Angeles,2016-03-02,73.75999999999999
Los Angeles,2016-03-03,68.36
Los Angeles,2016-03-04,69.62
Los Angeles,2016-03-05,78.08
Los Angeles,2016-03-06,77.0
Los Angeles,2016-03-07,73.04
Los Angeles,2016-03-08,69.25999999999999
Los Angeles,2016-03-09,62.959999999999994
Los Angeles,2016-03-10,73.58
Los Angeles,2016-03-11,78.25999999999999
Los Angeles,2016-03-12,70.34
Los Angeles,2016-03-13,83.48
Los Angeles,2016-03-14,92.3
Los Angeles,2016-03-15,90.86
Los Angeles,2016-03-16,83.66
Los Angeles,2016-03-17,70.52
Los Angeles,2016-03-18,66.56
Los Angeles,2016-03-19,68.54
Los Angeles,2016-03-20,78.8
Los Angeles,2016-03-21,81.5
Los Angeles,2016-03-22,77.9
Los Angeles,2016-03-23,77.18
Los Angeles,2016-03-24,82.75999999999999
Los Angeles,2016-03-25,76.64
Los Angeles,2016-03-26,71.24000000000001
Los Angeles,2016-03-27,64.75999999999999
Los Angeles,2016-03-28,59.72
Los Angeles,2016-03-29,61.34
Los Angeles,2016-03-30,68.54
Los Angeles,2016-03-31,69.08
Los Angeles,2016-04-01,69.98
Los Angeles,2016-04-02,73.58
Los Angeles,2016-04-03,79.34
Los Angeles,2016-04-04,78.44
Los Angeles,2016-04-05,78.25999999999999
Los Angeles,2016-04-06,77.54
Los Angeles,2016-04-07,77.54
Los Angeles,2016-04-08,84.02
Los Angeles,2016-04-09,85.82
Los Angeles,2016-04-10,90.32
Los Angeles,2016-04-11,88.88000000000001
Los Angeles,2016-04-12,85.1
Los Angeles,2016-04-13,82.04
Los Angeles,2016-04-14,84.2
Los Angeles,2016-04-15,78.08
Los Angeles,2016-04-16,69.98
Los Angeles,2016-04-17,65.84
Los Angeles,2016-04-18,66.2
Los Angeles,2016-04-19,67.46
Los Angeles,2016-04-20,71.06
Los Angeles,2016-04-21,68.9
Los Angeles,2016-04-22,82.22
Los Angeles,2016-04-23,80.06
Los Angeles,2016-04-24,81.32
Los Angeles,2016-04-25,77.36
Los Angeles,2016-04-26,70.52
Los Angeles,2016-04-27,75.2
Los Angeles,2016-04-28,71.78
Los Angeles,2016-04-29,75.56
Los Angeles,2016-04-30,82.04
Los Angeles,2016-05-01,84.2
Los Angeles,2016-05-02,78.08
Los Angeles,2016-05-03,71.42
Los Angeles,2016-05-04,75.92
Los Angeles,2016-05-05,78.44
Los Angeles,2016-05-06,90.32
Los Angeles,2016-05-07,82.04
Los Angeles,2016-05-08,82.58
Los Angeles,2016-05-09,77.54
Los Angeles,2016-05-10,77.72
Los Angeles,2016-05-11,84.74
Los Angeles,2016-05-12,83.3
Los Angeles,2016-05-13,81.5
Los Angeles,2016-05-14,79.34
Los Angeles,2016-05-15,77.0
Los Angeles,2016-05-16,74.84
Los Angeles,2016-05-17,80.6
Los Angeles,2016-05-18,98.41999999999999
Los Angeles,2016-05-19,96.44
Los Angeles,2016-05-20,95.36
Los Angeles,2016-05-21,88.7
Los Angeles,2016-05-22,87.8
Los Angeles,2016-05-23,86.72
Los Angeles,2016-05-24,83.48
Los Angeles,2016-05-25,76.46
Los Angeles,2016-05-26,81.86
Los Angeles,2016-05-27,80.06
Los Angeles,2016-05-28,89.6
Los Angeles,2016-05-29,91.58000000000001
Los Angeles,2016-05-30,93.38000000000001
Los Angeles,2016-05-31,95.9
Los Angeles,2016-06-01,94.82
Los Angeles,2016-06-02,88.16
Los Angeles,2016-06-03,80.78
Los Angeles,2016-06-04,76.82
Los Angeles,2016-06-05,78.8
Los Angeles,2016-06-06,76.64
Los Angeles,2016-06-07,79.16
Los Angeles,2016-06-08,81.86
Los Angeles,2016-06-09,83.66
Los Angeles,2016-06-10,84.74
Los Angeles,2016-06-11,85.64
Los Angeles,2016-06-12,83.3
Los Angeles,2016-06-13,78.62
Los Angeles,2016-06-14,75.56
Los Angeles,2016-06-15,76.46
Los Angeles,2016-06-16,78.44
Los Angeles,2016-06-17,83.12
Los Angeles,2016-06-18,80.6
Los Angeles,2016-06-19,77.54
Los Angeles,2016-06-20,78.25999999999999
Los Angeles,2016-06-21,82.58
Los Angeles,2016-06-22,84.56
Los Angeles,2016-06-23,84.56
Los Angeles,2016-06-24,82.94
Los Angeles,2016-06-25,78.25999999999999
Los Angeles,2016-06-26,84.38000000000001
Los Angeles,2016-06-27,87.98
Los Angeles,2016-06-28,89.96000000000001
Los Angeles,2016-06-29,89.24
Los Angeles,2016-06-30,87.98
Los Angeles,2016-07-01,85.28
Los Angeles,2016-07-02,85.64
Los Angeles,2016-07-03,92.84
Los Angeles,2016-07-04,92.11999999999999
Los Angeles,2016-07-05,89.06
Los Angeles,2016-07-06,89.6
Los Angeles,2016-07-07,89.41999999999999
Los Angeles,2016-07-08,87.08000000000001
Los Angeles,2016-07-09,89.41999999999999
Los Angeles,2016-07-10,93.2
Los Angeles,2016-07-11,91.76
Los Angeles,2016-07-12,88.7
Los Angeles,2016-07-13,85.28
Los Angeles,2016-07-14,85.1
Los Angeles,2016-07-15,87.61999999999999
Los Angeles,2016-07-16,85.28
Los Angeles,2016-07-17,80.24000000000001
Los Angeles,2016-07-18,86.18
Los Angeles,2016-07-19,91.22
Los Angeles,2016-07-20,94.82
Los Angeles,2016-07-21,97.16
Los Angeles,2016-07-22,104.36
Los Angeles,2016-07-23,110.11999999999999
Los Angeles,2016-07-24,103.28
Los Angeles,2016-07-25,91.76
Los Angeles,2016-07-26,94.64
Los Angeles,2016-07-27,93.38000000000001
Los Angeles,2016-07-28,93.91999999999999
Los Angeles,2016-07-29,97.34
Los Angeles,2016-07-30,94.64
Los Angeles,2016-07-31,95.18
Los Angeles,2016-08-01,91.4
Los Angeles,2016-08-02,87.8
Los Angeles,2016-08-03,88.7
Los Angeles,2016-08-04,87.44
Los Angeles,2016-08-05,85.46000000000001
Los Angeles,2016-08-06,87.61999999999999
Los Angeles,2016-08-07,91.58000000000001
Los Angeles,2016-08-08,88.7
Los Angeles,2016-08-09,89.06
Los Angeles,2016-08-10,92.48
Los Angeles,2016-08-11,90.68
Los Angeles,2016-08-12,91.4
Los Angeles,2016-08-13,92.48
Los Angeles,2016-08-14,92.11999999999999
Los Angeles,2016-08-15,91.94
Los Angeles,2016-08-16,94.46000000000001
Los Angeles,2016-08-17,97.52
Los Angeles,2016-08-18,94.82
Los Angeles,2016-08-19,92.48
Los Angeles,2016-08-20,89.24
Los Angeles,2016-08-21,85.46000000000001
Los Angeles,2016-08-22,84.74
Los Angeles,2016-08-23,85.82
Los Angeles,2016-08-24,93.38000000000001
Los Angeles,2016-08-25,100.94
Los Angeles,2016-08-26,94.64
Los Angeles,2016-08-27,88.7
Los Angeles,2016-08-28,85.46000000000001
Los Angeles,2016-08-29,90.86
Los Angeles,2016-08-30,94.82
Los Angeles,2016-08-31,89.96000000000001
Los Angeles,2016-09-01,87.61999999999999
Los Angeles,2016-09-02,85.82
Los Angeles,2016-09-03,81.68
Los Angeles,2016-09-04,78.44
Los Angeles,2016-09-05,78.62
Los Angeles,2016-09-06,83.3
Los Angeles,2016-09-07,86.53999999999999
Los Angeles,2016-09-08,88.16
Los Angeles,2016-09-09,87.61999999999999
Los Angeles,2016-09-10,89.6
Los Angeles,2016-09-11,90.5
Los Angeles,2016-09-12,91.94
Los Angeles,2016-09-13,86.36
Los Angeles,2016-09-14,87.26
Los Angeles,2016-09-15,90.86
Los Angeles,2016-09-16,90.86
Los Angeles,2016-09-17,86.36
Los Angeles,2016-09-18,78.62
Los Angeles,2016-09-19,76.46
Los Angeles,2016-09-20,87.44
Los Angeles,2016-09-21,97.88000000000001
Los Angeles,2016-09-22,98.96000000000001
Los Angeles,2016-09-23,95.9
Los Angeles,2016-09-24,89.96000000000001
Los Angeles,2016-09-25,88.34
Los Angeles,2016-09-26,97.88000000000001
Los Angeles,2016-09-27,98.6
Los Angeles,2016-09-28,97.88000000000001
Los Angeles,2016-09-29,96.26
Los Angeles,2016-09-30,93.2
Los Angeles,2016-10-01,90.5
Los Angeles,2016-10-02,88.7
Los Angeles,2016-10-03,85.64
Los Angeles,2016-10-04,79.16
Los Angeles,2016-10-05,74.84
Los Angeles,2016-10-06,74.3
Los Angeles,2016-10-07,83.48
Los Angeles,2016-10-08,84.56
Los Angeles,2016-10-09,80.6
Los Angeles,2016-10-10,80.42
Los Angeles,2016-10-11,90.86
Los Angeles,2016-10-12,93.56
Los Angeles,2016-10-13,94.46000000000001
Los Angeles,2016-10-14,89.96000000000001
Los Angeles,2016-10-15,82.4
Los Angeles,2016-10-16,79.16
Los Angeles,2016-10-17,80.6
Los Angeles,2016-10-18,89.24
Los Angeles,2016-10-19,92.3
Los Angeles,2016-10-20,96.26
Los Angeles,2016-10-21,90.68
Los Angeles,2016-10-22,91.22
Los Angeles,2016-10-23,95.72
Los Angeles,2016-10-24,90.32
Los Angeles,2016-10-25,89.41999999999999
Los Angeles,2016-10-26,92.48
Los Angeles,2016-10-27,91.76
Los Angeles,2016-10-28,89.06
Los Angeles,2016-10-29,83.3
Los Angeles,2016-10-30,81.14
Los Angeles,2016-10-31,86.0
Los Angeles,2016-11-01,81.32
Los Angeles,2016-11-02,79.7
Los Angeles,2016-11-03,84.56
Los Angeles,2016-11-04,87.8
Los Angeles,2016-11-05,92.84
Los Angeles,2016-11-06,89.6
Los Angeles,2016-11-07,84.56
Los Angeles,2016-11-08,77.54
Los Angeles,2016-11-09,70.7
Los Angeles,2016-11-10,75.92
Los Angeles,2016-11-11,72.32
Los Angeles,2016-11-12,73.58
Los Angeles,2016-11-13,79.52
Los Angeles,2016-11-14,82.22
Los Angeles,2016-11-15,75.2
Los Angeles,2016-11-16,67.46
Los Angeles,2016-11-17,71.42
Los Angeles,2016-11-18,73.58
Los Angeles,2016-11-19,70.16
Los Angeles,2016-11-20,64.4
Los Angeles,2016-11-21,73.04
Los Angeles,2016-11-22,77.9
Los Angeles,2016-11-23,82.75999999999999
Los Angeles,2016-11-24,87.61999999999999
Los Angeles,2016-11-25,90.14
Los Angeles,2016-11-26,84.91999999999999
Los Angeles,2016-11-27,79.34
Los Angeles,2016-11-28,75.02
Los Angeles,2016-11-29,72.68
Los Angeles,2016-11-30,75.56
Los Angeles,2016-12-01,75.38
Los Angeles,2016-12-02,80.78
Los Angeles,2016-12-03,78.08
Los Angeles,2016-12-04,74.84
Los Angeles,2016-12-05,67.82
Los Angeles,2016-12-06,61.16
Los Angeles,2016-12-07,59.72
Los Angeles,2016-12-08,56.3
Los Angeles,2016-12-09,54.68
Los Angeles,2016-12-10,64.04
Los Angeles,2016-12-11,61.7
Los Angeles,2016-12-12,59.9
Los Angeles,2016-12-13,63.14
Los Angeles,2016-12-14,60.440000000000005
Los Angeles,2016-12-15,61.519999999999996
Los Angeles,2016-12-16,62.24
Los Angeles,2016-12-17,58.82
Los Angeles,2016-12-18,59.36
Los Angeles,2016-12-19,56.120000000000005
Los Angeles,2016-12-20,53.96
Los Angeles,2016-12-21,55.94
Los Angeles,2016-12-22,60.08
Los Angeles,2016-12-23,60.62
Los Angeles,2016-12-24,60.8
Los Angeles,2016-12-25,62.24
Los Angeles,2016-12-26,60.440000000000005
Los Angeles,2016-12-27,64.04
Los Angeles,2016-12-28,58.64
Los Angeles,2016-12-29,56.66
Los Angeles,2016-12-30,64.58
Los Angeles,2016-12-31,69.44
Los Angeles,2017-01-01,70.16
Los Angeles,2017-01-02,63.86
Los Angeles,2017-01-03,64.04
Los Angeles,2017-01-04,68.54
Los Angeles,2017-01-05,67.46
Los Angeles,2017-01-06,67.46
Los Angeles,2017-01-07,70.52
Los Angeles,2017-01-08,71.42
Los Angeles,2017-01-09,65.84
Los Angeles,2017-01-10,69.44
Los Angeles,2017-01-11,66.56
Los Angeles,2017-01-12,63.14
Los Angeles,2017-01-13,66.02
Los Angeles,2017-01-14,68.0
Los Angeles,2017-01-15,72.32
Los Angeles,2017-01-16,74.48
Los Angeles,2017-01-17,78.8
Los Angeles,2017-01-18,72.14
Los Angeles,2017-01-19,62.959999999999994
Los Angeles,2017-01-20,62.78
Los Angeles,2017-01-21,68.54
Los Angeles,2017-01-22,69.44
Los Angeles,2017-01-23,69.62
Los Angeles,2017-01-24,66.2
Los Angeles,2017-01-25,62.6
Los Angeles,2017-01-26,52.879999999999995
Los Angeles,2017-01-27,59.36
Los Angeles,2017-01-28,62.6
Los Angeles,2017-01-29,61.7
Los Angeles,2017-01-30,59.0
Los Angeles,2017-01-31,62.6
Los Angeles,2017-02-01,60.8
Los Angeles,2017-02-02,60.8
Los Angeles,2017-02-03,59.18
Los Angeles,2017-02-04,55.22
Los Angeles,2017-02-05,49.1
Los Angeles,2017-02-06,53.78
Los Angeles,2017-02-07,56.3
Los Angeles,2017-02-08,59.0
Los Angeles,2017-02-09,62.959999999999994
Los Angeles,2017-02-10,60.980000000000004
Los Angeles,2017-02-11,62.78
Los Angeles,2017-02-12,58.64
Los Angeles,2017-02-13,58.1
Los Angeles,2017-02-14,63.14
Los Angeles,2017-02-15,65.3
Los Angeles,2017-02-16,72.5
Los Angeles,2017-02-17,75.74000000000001
Los Angeles,2017-02-18,74.48
Los Angeles,2017-02-19,77.0
Los Angeles,2017-02-20,79.88
Los Angeles,2017-02-21,80.06
Los Angeles,2017-02-22,78.8
Los Angeles,2017-02-23,79.34
Los Angeles,2017-02-24,81.5
Los Angeles,2017-02-25,77.9
Los Angeles,2017-02-26,74.12
Los Angeles,2017-02-27,68.72
Los Angeles,2017-02-28,61.16
Los Angeles,2017-03-01,62.78
Los Angeles,2017-03-02,68.9
Los Angeles,2017-03-03,70.52
Los Angeles,2017-03-04,72.68
Los Angeles,2017-03-05,75.2
Los Angeles,2017-03-06,80.06
Los Angeles,2017-03-07,79.52
Los Angeles,2017-03-08,83.3
Los Angeles,2017-03-09,81.32
Los Angeles,2017-03-10,80.42
Los Angeles,2017-03-11,76.82
Los Angeles,2017-03-12,73.4
Los Angeles,2017-03-13,68.36
Los Angeles,2017-03-14,66.38
Los Angeles,2017-03-15,64.04
Los Angeles,2017-03-16,65.84
Los Angeles,2017-03-17,65.84
Los Angeles,2017-03-18,64.58
Los Angeles,2017-03-19,61.16
Los Angeles,2017-03-20,58.82
Los Angeles,2017-03-21,63.5
Los Angeles,2017-03-22,68.0
Los Angeles,2017-03-23,71.78
Los Angeles,2017-03-24,76.28
Los Angeles,2017-03-25,77.0
Los Angeles,2017-03-26,70.88
Los Angeles,2017-03-27,67.1
Los Angeles,2017-03-28,60.980000000000004
Los Angeles,2017-03-29,63.68
Los Angeles,2017-03-30,69.62
Los Angeles,2017-03-31,77.0
Los Angeles,2017-04-01,83.84
Los Angeles,2017-04-02,83.12
Los Angeles,2017-04-03,81.14
Los Angeles,2017-04-04,76.1
Los Angeles,2017-04-05,70.52
Los Angeles,2017-04-06,82.22
Los Angeles,2017-04-07,82.4
Los Angeles,2017-04-08,75.02
Los Angeles,2017-04-09,65.84
Los Angeles,2017-04-10,68.36
Los Angeles,2017-04-11,75.38
Los Angeles,2017-04-12,74.48
Los Angeles,2017-04-13,77.0
Los Angeles,2017-04-14,71.24000000000001
Los Angeles,2017-04-15,66.56
Los Angeles,2017-04-16,71.42
Los Angeles,2017-04-17,75.56
Los Angeles,2017-04-18,77.9
Los Angeles,2017-04-19,76.28
Los Angeles,2017-04-20,80.6
Los Angeles,2017-04-21,91.76
Los Angeles,2017-04-22,93.56
Los Angeles,2017-04-23,88.34
Los Angeles,2017-04-24,79.16
Los Angeles,2017-04-25,80.42
Los Angeles,2017-04-26,73.4
Los Angeles,2017-04-27,65.84
Los Angeles,2017-04-28,65.3
Los Angeles,2017-04-29,70.88
Los Angeles,2017-04-30,69.8
Los Angeles,2017-05-01,69.44
Los Angeles,2017-05-02,72.5
Los Angeles,2017-05-03,82.22
Los Angeles,2017-05-04,83.48
Los Angeles,2017-05-05,85.1
Los Angeles,2017-05-06,89.78
Los Angeles,2017-05-07,91.94
Los Angeles,2017-05-08,86.72
Los Angeles,2017-05-09,80.42
Los Angeles,2017-05-10,76.46
Los Angeles,2017-05-11,77.18
Los Angeles,2017-05-12,86.9
Los Angeles,2017-05-13,82.75999999999999
Los Angeles,2017-05-14,76.28
Los Angeles,2017-05-15,66.02
Los Angeles,2017-05-16,60.980000000000004
Los Angeles,2017-05-17,59.540000000000006
Los Angeles,2017-05-18,65.12
Los Angeles,2017-05-19,75.2
Los Angeles,2017-05-20,82.04
Los Angeles,2017-05-21,81.86
Los Angeles,2017-05-22,84.91999999999999
Los Angeles,2017-05-23,83.3
Los Angeles,2017-05-24,77.72
Los Angeles,2017-05-25,76.64
Los Angeles,2017-05-26,78.08
Los Angeles,2017-05-27,84.74
Los Angeles,2017-05-28,87.44
Los Angeles,2017-05-29,82.4
Los Angeles,2017-05-30,82.04
Los Angeles,2017-05-31,79.52
Los Angeles,2017-06-01,75.56
Los Angeles,2017-06-02,72.14
Los Angeles,2017-06-03,73.22
Los Angeles,2017-06-04,80.78
Los Angeles,2017-06-05,86.36
Los Angeles,2017-06-06,87.61999999999999
Los Angeles,2017-06-07,84.56
Los Angeles,2017-06-08,78.8
Los Angeles,2017-06-09,77.9
Los Angeles,2017-06-10,74.12
Los Angeles,2017-06-11,71.24000000000001
Los Angeles,2017-06-12,73.4
Los Angeles,2017-06-13,76.46
Los Angeles,2017-06-14,83.3
Los Angeles,2017-06-15,81.68
Los Angeles,2017-06-16,78.25999999999999
Los Angeles,2017-06-17,77.0
Los Angeles,2017-06-18,75.74000000000001
Los Angeles,2017-06-19,83.12
Los Angeles,2017-06-20,87.26
Los Angeles,2017-06-21,86.72
Los Angeles,2017-06-22,87.08000000000001
Los Angeles,2017-06-23,91.4
Los Angeles,2017-06-24,92.11999999999999
Los Angeles,2017-06-25,89.41999999999999
Los Angeles,2017-06-26,85.1
Los Angeles,2017-06-27,84.2
Los Angeles,2017-06-28,88.34
Los Angeles,2017-06-29,91.22
Los Angeles,2017-06-30,93.02
Los Angeles,2017-07-01,89.06
Los Angeles,2017-07-02,84.74
Los Angeles,2017-07-03,87.98
Los Angeles,2017-07-04,91.22
Los Angeles,2017-07-05,88.34
Los Angeles,2017-07-06,86.9
Los Angeles,2017-07-07,89.78
Los Angeles,2017-07-08,92.66
Los Angeles,2017-07-09,91.94
Los Angeles,2017-07-10,87.98
Los Angeles,2017-07-11,92.66
Los Angeles,2017-07-12,94.82
Los Angeles,2017-07-13,93.2
Los Angeles,2017-07-14,90.68
Los Angeles,2017-07-15,94.64
Los Angeles,2017-07-16,91.22
Los Angeles,2017-07-17,91.58000000000001
Los Angeles,2017-07-18,93.02
Los Angeles,2017-07-19,96.26
Los Angeles,2017-07-20,98.6
Los Angeles,2017-07-21,95.0
Los Angeles,2017-07-22,91.76
Los Angeles,2017-07-23,87.26
Los Angeles,2017-07-24,84.56
Los Angeles,2017-07-25,90.86
Los Angeles,2017-07-26,96.98
Los Angeles,2017-07-27,99.14
Los Angeles,2017-07-28,100.4
Los Angeles,2017-07-29,101.3
Los Angeles,2017-07-30,101.3
Los Angeles,2017-07-31,100.22
Los Angeles,2017-08-01,96.08000000000001
Los Angeles,2017-08-02,91.03999999999999
Los Angeles,2017-08-03,93.74
Los Angeles,2017-08-04,90.14
Los Angeles,2017-08-05,87.26
Los Angeles,2017-08-06,83.3
Los Angeles,2017-08-07,78.25999999999999
Los Angeles,2017-08-08,80.24000000000001
Los Angeles,2017-08-09,85.46000000000001
Los Angeles,2017-08-10,89.24
Los Angeles,2017-08-11,91.4
Los Angeles,2017-08-12,96.08000000000001
Los Angeles,2017-08-13,97.52
Los Angeles,2017-08-14,95.53999999999999
Los Angeles,2017-08-15,91.03999999999999
Los Angeles,2017-08-16,90.5
Los Angeles,2017-08-17,91.58000000000001
Los Angeles,2017-08-18,95.72
Los Angeles,2017-08-19,97.88000000000001
Los Angeles,2017-08-20,94.46000000000001
Los Angeles,2017-08-21,87.98
Los Angeles,2017-08-22,86.72
Los Angeles,2017-08-23,91.4
Los Angeles,2017-08-24,98.06
Los Angeles,2017-08-25,100.4
Los Angeles,2017-08-26,99.5
Los Angeles,2017-08-27,95.18
Los Angeles,2017-08-28,91.94
Los Angeles,2017-08-29,89.6
Los Angeles,2017-08-30,88.88000000000001
Los Angeles,2017-08-31,91.94
Los Angeles,2017-09-01,89.6
Los Angeles,2017-09-02,89.78
Los Angeles,2017-09-03,95.9
Los Angeles,2017-09-04,96.98
Los Angeles,2017-09-05,94.28
Los Angeles,2017-09-06,88.52
Los Angeles,2017-09-07,85.46000000000001
Los Angeles,2017-09-08,91.4
Los Angeles,2017-09-09,100.76
Los Angeles,2017-09-10,99.86
Los Angeles,2017-09-11,99.14
Los Angeles,2017-09-12,103.1
Los Angeles,2017-09-13,96.08000000000001
Los Angeles,2017-09-14,91.03999999999999
Los Angeles,2017-09-15,93.74
Los Angeles,2017-09-16,97.7
Los Angeles,2017-09-17,92.48
Los Angeles,2017-09-18,98.6
Los Angeles,2017-09-19,91.94
Los Angeles,2017-09-20,92.84
Los Angeles,2017-09-21,93.74
Los Angeles,2017-09-22,93.74
Los Angeles,2017-09-23,90.14
Los Angeles,2017-09-24,85.46000000000001
Los Angeles,2017-09-25,81.86
Los Angeles,2017-09-26,82.75999999999999
Los Angeles,2017-09-27,102.74
Los Angeles,2017-09-28,103.46000000000001
Los Angeles,2017-09-29,97.16
Los Angeles,2017-09-30,91.03999999999999
Los Angeles,2017-10-01,86.53999999999999
Los Angeles,2017-10-02,81.32
Los Angeles,2017-10-03,89.06
Los Angeles,2017-10-04,88.88000000000001
Los Angeles,2017-10-05,92.11999999999999
Los Angeles,2017-10-06,92.11999999999999
Los Angeles,2017-10-07,95.9
Los Angeles,2017-10-08,99.5
Los Angeles,2017-10-09,97.16
Los Angeles,2017-10-10,92.11999999999999
Los Angeles,2017-10-11,80.78
Los Angeles,2017-10-12,77.54
Los Angeles,2017-10-13,82.22
Los Angeles,2017-10-14,85.46000000000001
Los Angeles,2017-10-15,90.14
Los Angeles,2017-10-16,92.66
Los Angeles,2017-10-17,89.24
Los Angeles,2017-10-18,92.66
Los Angeles,2017-10-19,91.4
Los Angeles,2017-10-20,87.08000000000001
Los Angeles,2017-10-21,82.75999999999999
Los Angeles,2017-10-22,83.66
Los Angeles,2017-10-23,83.48
Los Angeles,2017-10-24,93.02
Los Angeles,2017-10-25,91.4
Los Angeles,2017-10-26,84.74
Los Angeles,2017-10-27,78.62
Los Angeles,2017-10-28,70.52
Los Angeles,2017-10-29,70.52
Los Angeles,2017-10-30,73.4
Los Angeles,2017-10-31,81.86
Los Angeles,2017-11-01,85.82
Los Angeles,2017-11-02,80.96
Los Angeles,2017-11-03,71.24000000000001
Los Angeles,2017-11-04,64.94
Los Angeles,2017-11-05,69.44
Los Angeles,2017-11-06,67.28
Los Angeles,2017-11-07,71.96
Los Angeles,2017-11-08,68.18
Los Angeles,2017-11-09,60.8
Los Angeles,2017-11-10,71.24000000000001
Los Angeles,2017-11-11,68.18
Los Angeles,2017-11-12,66.74000000000001
Los Angeles,2017-11-13,67.46
Los Angeles,2017-11-14,74.66
Los Angeles,2017-11-15,72.32
Los Angeles,2017-11-16,73.94
Los Angeles,2017-11-17,66.92
Los Angeles,2017-11-18,60.26
Los Angeles,2017-11-19,59.0
Los Angeles,2017-11-20,58.28
Los Angeles,2017-11-21,60.08
Los Angeles,2017-11-22,62.42
Los Angeles,2017-11-23,65.66
Los Angeles,2017-11-24,66.02
Los Angeles,2017-11-25,64.94
Los Angeles,2017-11-26,70.7
Los Angeles,2017-11-27,73.04
Los Angeles,2017-11-28,72.86
Los Angeles,2017-11-29,65.66
Los Angeles,2017-11-30,64.75999999999999
Los Angeles,2017-12-01,68.9
Los Angeles,2017-12-02,67.46
Los Angeles,2017-12-03,73.04
Los Angeles,2017-12-04,71.24000000000001
Los Angeles,2017-12-05,72.5
Los Angeles,2017-12-06,74.66
Los Angeles,2017-12-07,75.74000000000001
Los Angeles,2017-12-08,73.22
Los Angeles,2017-12-09,68.18
Los Angeles,2017-12-10,72.32
Los Angeles,2017-12-11,71.6
Los Angeles,2017-12-12,65.3
Los Angeles,2017-12-13,58.459999999999994
Los Angeles,2017-12-14,57.56
Los Angeles,2017-12-15,60.62
Los Angeles,2017-12-16,56.48
Los Angeles,2017-12-17,63.32
Los Angeles,2017-12-18,62.42
Los Angeles,2017-12-19,61.7
Los Angeles,2017-12-20,62.959999999999994
Los Angeles,2017-12-21,60.980000000000004
Los Angeles,2017-12-22,62.42
Los Angeles,2017-12-23,58.1
Los Angeles,2017-12-24,62.059999999999995
Los Angeles,2017-12-25,68.9
Los Angeles,2017-12-26,68.0
Los Angeles,2017-12-27,67.1
Los Angeles,2017-12-28,63.5
Los Angeles,2017-12-29,65.48
Los Angeles,2017-12-30,71.06
Los Angeles,2017-12-31,73.75999999999999
Los Angeles,2018-01-01,75.02
Los Angeles,2018-01-02,71.24000000000001
Los Angeles,2018-01-03,69.8
Los Angeles,2018-01-04,69.98
Los Angeles,2018-01-05,70.7
Los Angeles,2018-01-06,69.08
